date,raw_close,adjusted_close,volume
2015-01-02,39.55,,130834.0
2015-01-05,39.67,,185656.0
2015-01-06,39.48,,217503.0
2015-01-07,40.01,,313276.0
2015-01-08,40.73,,313100.0
2015-01-09,40.64,,113771.0
2015-01-12,40.9,,90234.0
2015-01-13,41.62,,142770.0
2015-01-14,41.22,,93073.0
2015-01-15,40.58,,145307.0
2015-01-16,41.97,,98588.0
2015-01-20,41.55,,129847.0
2015-01-21,41.68,,16700.0
2015-01-22,43.39,,193260.0
2015-01-23,43.47,,101589.0
2015-01-26,43.36,,143165.0
2015-01-27,42.87,,111081.0
2015-01-28,42.15,,136189.0
2015-01-29,42.48,,173295.0
2015-01-30,41.19,,160580.0
2015-02-02,42.14,,132507.0
2015-02-03,42.48,,255426.0
2015-02-04,42.48,,155549.0
2015-02-05,42.83,,143166.0
2015-02-06,42.76,,204529.0
2015-02-09,41.6,,141805.0
2015-02-10,41.64,,208955.0
2015-02-11,39.89,,554395.0
2015-02-12,41.43,,344817.0
2015-02-13,41.93,,263222.0
2015-02-17,42.42,,224950.0
2015-02-18,42.78,,137776.0
2015-02-19,43.23,,123934.0
2015-02-20,43.75,,150083.0
2015-02-23,43.77,,344266.0
2015-02-24,43.49,,216646.0
2015-02-25,43.45,,177103.0
2015-02-26,43.86,,202726.0
2015-02-27,43.01,,138648.0
2015-03-02,43.32,,167390.0
2015-03-03,43.03,,217687.0
2015-03-04,42.78,,237913.0
2015-03-05,42.76,,167135.0
2015-03-06,42.67,,174820.0
2015-03-09,42.87,,146635.0
2015-03-10,41.81,,104588.0
2015-03-11,41.7,,154847.0
2015-03-12,42.34,,188175.0
2015-03-13,42.4,,80849.0
2015-03-16,42.87,,125170.0
2015-03-17,42.92,,112420.0
2015-03-18,43.6,,103385.0
2015-03-19,43.96,,72649.0
2015-03-20,44.96,,189144.0
2015-03-23,44.76,,112786.0
2015-03-24,44.64,,151717.0
2015-03-25,42.79,,152030.0
2015-03-26,43.08,,97306.0
2015-03-27,44.36,,146798.0
2015-03-30,45.05,,128882.0
2015-03-31,44.96,,122484.0
2015-04-01,45.01,,201712.0
2015-04-02,45.35,,140012.0
2015-04-06,46.36,,131968.0
2015-04-07,46.55,,205980.0
2015-04-08,46.62,,420728.0
2015-04-09,46.98,,198298.0
2015-04-10,46.81,,86872.0
2015-04-13,46.51,,126761.0
2015-04-14,46.81,,224054.0
2015-04-15,46.71,,207979.0
2015-04-16,46.89,,86624.0
2015-04-17,46.5,,238294.0
2015-04-20,47.21,,69335.0
2015-04-21,47.66,,94129.0
2015-04-22,47.97,,75659.0
2015-04-23,48.07,,136228.0
2015-04-24,47.9,,204314.0
2015-04-27,48.05,,174420.0
2015-04-28,48.72,,195094.0
2015-04-29,46.35,,326386.0
2015-04-30,48.24,,590266.0
2015-05-01,48.92,,266414.0
2015-05-04,49.65,,213708.0
2015-05-05,49.65,,246736.0
2015-05-06,49.91,,158899.0
2015-05-07,50.57,,239826.0
2015-05-08,50.42,,133887.0
2015-05-11,50.12,,151959.0
2015-05-12,50.35,,150013.0
2015-05-13,50.36,,330760.0
2015-05-14,50.98,,303383.0
2015-05-15,50.45,,179575.0
2015-05-18,50.93,,161235.0
2015-05-19,50.08,,174607.0
2015-05-20,49.9,,126090.0
2015-05-21,49.56,,142900.0
2015-05-22,49.68,,224042.0
2015-05-26,48.71,,297120.0
2015-05-27,49.58,,288551.0
2015-05-28,49.59,,149921.0
2015-05-29,48.95,,148368.0
2015-06-01,49.19,,117166.0
2015-06-02,48.95,,283598.0
2015-06-03,50.04,,166163.0
2015-06-04,50.03,,177853.0
2015-06-05,50.08,,145370.0
2015-06-08,49.55,,79875.0
2015-06-09,49.25,,139009.0
2015-06-10,50.76,,247380.0
2015-06-11,50.14,,228278.0
2015-06-12,49.99,,102016.0
2015-06-15,50.98,,251199.0
2015-06-16,53.47,,390343.0
2015-06-17,54.85,,346704.0
2015-06-18,56.38,,491820.0
2015-06-19,57.43,,1285351.0
2015-06-22,55.7,,206269.0
2015-06-23,55.69,,122352.0
2015-06-24,54.92,,125365.0
2015-06-25,55.38,,143102.0
2015-06-26,55.17,,147187.0
2015-06-29,53.96,,130095.0
2015-06-30,54.69,,185763.0
2015-07-01,55.49,,200701.0
2015-07-02,54.77,,125518.0
2015-07-06,54.63,,155694.0
2015-07-07,55.18,,188703.0
2015-07-08,55.66,,288398.0
2015-07-09,55.23,,238189.0
2015-07-10,56.57,,126369.0
2015-07-13,56.8,,106037.0
2015-07-14,57.39,,113729.0
2015-07-15,57.05,,122597.0
2015-07-16,58.24,,175790.0
2015-07-17,58.71,,174878.0
2015-07-20,58.79,,194481.0
2015-07-21,57.89,,214942.0
