date,raw_close,adjusted_close,volume
2018-12-07,9.2,,5327.0
2018-12-10,7.8,,30080.0
2018-12-11,7.74,,25361.0
2018-12-12,7.27,,6467.0
2018-12-13,8.95,,37829.0
2018-12-14,8.9,,36296.0
2018-12-17,8.53,,49890.0
2018-12-18,8.6,,68153.0
2018-12-19,8.4,,92104.0
2018-12-20,7.92,,73801.0
2018-12-21,7.36,,32048.0
2018-12-24,7.0,,11637.0
2018-12-26,6.82,,50637.0
2018-12-27,7.24,,9546.0
2018-12-28,7.04,,4289.0
2018-12-31,7.23,,5492.0
2019-01-02,7.08,,25154.0
2019-01-03,7.23,,5757.0
2019-01-04,6.5,,3009.0
2019-01-07,6.8,,15665.0
2019-01-08,7.0,,6079.0
2019-01-09,7.41,,4718.0
2019-01-10,7.9,,245.0
2019-01-11,7.13,,1616.0
2019-01-14,7.24,,394.0
2019-01-15,6.98,,9348.0
2019-01-16,6.77,,3270.0
2019-01-17,6.58,,12694.0
2019-01-18,6.57,,3859.0
2019-01-22,6.91,,4861.0
2019-01-23,6.79,,2677.0
2019-01-24,6.66,,1926.0
2019-01-25,7.02,,6793.0
2019-01-28,7.76,,13412.0
2019-01-29,7.6,,9879.0
2019-01-30,6.75,,21781.0
2019-01-31,6.89,,19176.0
2019-02-01,6.8,,19162.0
2019-02-04,7.11,,5797.0
2019-02-05,6.74,,24798.0
2019-02-06,6.73,,12916.0
2019-02-07,6.52,,7727.0
2019-02-08,6.32,,8670.0
2019-02-11,6.34,,179478.0
2019-02-12,6.28,,6490.0
2019-02-13,6.4,,287.0
2019-02-14,6.48,,6194.0
2019-02-15,6.95,,1283.0
2019-02-19,6.69,,2133.0
2019-02-20,6.97,,14345.0
2019-02-21,7.0,,1828.0
2019-02-22,6.98,,1858.0
2019-02-25,6.75,,9304.0
2019-02-26,6.75,,19.0
2019-02-27,6.65,,332.0
2019-02-28,6.69,,6434.0
2019-03-01,6.79,,2094.0
2019-03-04,6.89,,2121.0
2019-03-05,6.99,,400.0
2019-03-06,6.99,,624.0
2019-03-07,6.97,,496.0
2019-03-08,7.08,,14475.0
2019-03-11,7.29,,19115.0
2019-03-12,7.98,,34312.0
2019-03-13,8.5,,36700.0
2019-03-14,11.49,,22969.0
2019-03-15,9.52,,69994.0
2019-03-18,9.5,,32835.0
2019-03-19,11.0,,39608.0
2019-03-20,10.25,,15279.0
2019-03-21,9.75,,7033.0
2019-03-22,9.2,,9932.0
2019-03-25,8.5,,3046.0
2019-03-26,8.69,,4382.0
2019-03-27,8.3,,451.0
2019-03-28,8.5,,2102.0
2019-03-29,7.95,,4151.0
2019-04-01,8.0,,3287.0
2019-04-02,6.35,,92290.0
2019-04-03,6.33,,11490.0
2019-04-04,6.36,,31345.0
2019-04-05,6.0,,45515.0
2019-04-08,5.85,,24504.0
2019-04-09,5.7,,14207.0
2019-04-10,5.67,,17090.0
2019-04-11,5.61,,15106.0
2019-04-12,5.77,,9546.0
2019-04-15,5.75,,14540.0
2019-04-16,5.7,,1178.0
2019-04-17,5.8,,10294.0
2019-04-18,5.87,,12822.0
2019-04-22,5.77,,38477.0
2019-04-23,5.96,,16462.0
2019-04-24,5.75,,45045.0
2019-04-25,5.7,,10722.0
2019-04-26,5.89,,4220.0
2019-04-29,5.82,,4524.0
2019-04-30,5.6,,82781.0
2019-05-01,5.6,,25770.0
2019-05-02,5.5,,19739.0
2019-05-03,5.54,,14757.0
2019-05-06,5.5,,21054.0
2019-05-07,4.55,,678000.0
2019-05-08,4.5,,470645.0
2019-05-09,3.87,,696158.0
2019-05-10,4.16,,3629777.0
2019-05-13,4.04,,693487.0
2019-05-14,4.45,,216425.0
2019-05-15,4.17,,65502.0
2019-05-16,4.31,,69269.0
2019-05-17,4.15,,199652.0
2019-05-20,4.28,,675562.0
2019-05-21,4.4,,396716.0
2019-05-22,4.44,,230554.0
2019-05-23,4.41,,491913.0
2019-05-24,4.36,,1190264.0
2019-05-28,4.02,,165404.0
2019-05-29,4.05,,587997.0
2019-05-30,4.32,,296066.0
2019-05-31,4.1,,220854.0
2019-06-03,4.2,,185886.0
2019-06-04,4.36,,175924.0
2019-06-05,4.03,,110144.0
2019-06-06,4.01,,138542.0
2019-06-07,3.9,,600910.0
2019-06-10,3.4,,627688.0
2019-06-11,3.05,,681503.0
2019-06-12,3.03,,247272.0
2019-06-13,3.28,,212561.0
2019-06-14,3.27,,193047.0
2019-06-17,3.05,,73173.0
2019-06-18,3.15,,60352.0
2019-06-19,3.25,,96329.0
2019-06-20,3.2,,74702.0
2019-06-21,3.42,,216646.0
2019-06-24,3.75,,127225.0
2019-06-25,3.68,,80529.0
2019-06-26,3.75,,80298.0
2019-06-27,3.88,,101042.0
2019-06-28,4.12,,1467875.0
2019-07-01,4.52,,520841.0
2019-07-02,4.4,,202964.0
2019-07-03,4.27,,193462.0
2019-07-05,4.49,,151941.0
2019-07-08,4.26,,158921.0
2019-07-09,4.3,,105374.0
2019-07-10,4.28,,101492.0
2019-07-11,4.27,,175146.0
2019-07-12,4.4,,138949.0
2019-07-15,4.27,,74691.0
2019-07-16,4.23,,83366.0
2019-07-17,4.04,,131499.0
2019-07-18,3.43,,128946.0
2019-07-19,3.44,,124960.0
2019-07-22,3.27,,116187.0
2019-07-23,3.35,,55775.0
2019-07-24,3.34,,115371.0
2019-07-25,3.02,,154589.0
2019-07-26,2.95,,122379.0
2019-07-29,3.12,,70219.0
2019-07-30,3.04,,61541.0
2019-07-31,3.05,,71387.0
2019-08-01,2.84,,97555.0
2019-08-02,2.79,,195670.0
2019-08-05,2.83,,154233.0
2019-08-06,2.5,,362990.0
2019-08-07,2.42,,239744.0
2019-08-08,2.33,,229655.0
2019-08-09,2.45,,191971.0
2019-08-12,2.36,,57211.0
2019-08-13,2.58,,134543.0
2019-08-14,2.27,,81657.0
2019-08-15,2.37,,153532.0
2019-08-16,2.48,,38166.0
2019-08-19,2.74,,45747.0
2019-08-20,3.11,,98899.0
2019-08-21,3.24,,38116.0
2019-08-22,3.02,,60917.0
2019-08-23,2.79,,60005.0
2019-08-26,3.15,,127444.0
2019-08-27,2.85,,87760.0
2019-08-28,3.28,,95887.0
2019-08-29,3.45,,152609.0
2019-08-30,3.42,,80860.0
2019-09-03,3.1,,88087.0
2019-09-04,3.26,,114116.0
2019-09-05,3.3,,95725.0
2019-09-06,3.4,,190963.0
2019-09-09,3.13,,200391.0
2019-09-10,2.98,,195453.0
2019-09-11,3.16,,91059.0
2019-09-12,2.96,,83389.0
2019-09-13,3.16,,64234.0
2019-09-16,3.35,,84272.0
2019-09-17,2.87,,343945.0
2019-09-18,3.04,,150749.0
2019-09-19,3.05,,185263.0
2019-09-20,3.09,,361208.0
2019-09-23,3.06,,40372.0
2019-09-24,2.72,,63725.0
2019-09-25,2.88,,75359.0
2019-09-26,2.89,,19745.0
2019-09-27,2.82,,24756.0
2019-09-30,2.97,,922792.0
2019-10-01,2.67,,61111.0
2019-10-02,2.67,,95848.0
2019-10-03,2.5,,53319.0
2019-10-04,2.55,,77887.0
2019-10-07,2.57,,174500.0
2019-10-08,2.37,,58775.0
2019-10-09,2.52,,45460.0
2019-10-10,2.48,,33545.0
2019-10-11,2.57,,141602.0
2019-10-14,2.43,,33582.0
2019-10-15,2.56,,28675.0
2019-10-16,2.5,,58100.0
2019-10-17,2.5,,32925.0
2019-10-18,2.48,,34893.0
2019-10-21,2.54,,29483.0
2019-10-22,2.45,,42510.0
2019-10-23,2.36,,42960.0
2019-10-24,2.31,,50809.0
2019-10-25,2.33,,28497.0
2019-10-28,2.32,,48770.0
2019-10-29,2.29,,71571.0
2019-10-30,2.41,,45519.0
2019-10-31,2.44,,56095.0
2019-11-01,2.37,,48662.0
2019-11-04,2.25,,84112.0
2019-11-05,2.25,,396318.0
2019-11-06,2.28,,338507.0
2019-11-07,2.3,,91486.0
2019-11-08,2.39,,160106.0
2019-11-11,2.49,,70983.0
2019-11-12,2.63,,473244.0
2019-11-13,2.73,,192072.0
2019-11-14,2.73,,61825.0
2019-11-15,2.75,,119252.0
2019-11-18,2.71,,54601.0
2019-11-19,2.9,,99312.0
2019-11-20,3.05,,216195.0
2019-11-21,3.23,,217068.0
2019-11-22,3.56,,238281.0
2019-11-25,3.62,,57705.0
2019-11-26,3.58,,116698.0
2019-11-27,3.81,,195048.0
2019-11-29,3.8,,20724.0
2019-12-02,3.51,,53102.0
2019-12-03,3.56,,113997.0
2019-12-04,3.6,,123200.0
2019-12-05,3.55,,94062.0
2019-12-06,3.65,,78350.0
2019-12-09,3.55,,98375.0
2019-12-10,3.45,,279528.0
2019-12-11,3.5,,67267.0
2019-12-12,3.51,,39560.0
2019-12-13,3.53,,59898.0
2019-12-16,3.58,,50959.0
2019-12-17,3.82,,93338.0
2019-12-18,4.18,,120858.0
2019-12-19,4.14,,85043.0
2019-12-20,4.6,,279006.0
2019-12-23,4.53,,60550.0
2019-12-24,4.42,,30607.0
2019-12-26,4.32,,39849.0
2019-12-27,4.48,,44964.0
2019-12-30,4.44,,46779.0
2019-12-31,4.47,,63524.0
2020-01-02,4.49,,103675.0
2020-01-03,4.31,,57715.0
2020-01-06,4.03,,60408.0
2020-01-07,4.04,,42450.0
2020-01-08,3.88,,45131.0
2020-01-09,4.2,,90768.0
2020-01-10,4.23,,114599.0
2020-01-13,4.42,,53207.0
2020-01-14,4.6,,132989.0
2020-01-15,4.18,,252525.0
2020-01-16,4.12,,94132.0
2020-01-17,3.84,,122891.0
2020-01-21,4.05,,55234.0
2020-01-22,4.05,,25937.0
2020-01-23,4.2,,42078.0
2020-01-24,4.14,,80287.0
2020-01-27,4.04,,26361.0
2020-01-28,4.05,,22923.0
2020-01-29,4.09,,26791.0
2020-01-30,4.08,,28890.0
2020-01-31,4.1,,38727.0
2020-02-03,4.12,,58203.0
2020-02-04,4.1,,34082.0
2020-02-05,4.44,,34221.0
2020-02-06,4.43,,16247.0
2020-02-07,4.36,,20064.0
2020-02-10,4.42,,17988.0
2020-02-11,4.42,,11178.0
2020-02-12,4.61,,21460.0
2020-02-13,4.4,,45461.0
2020-02-14,4.51,,32024.0
2020-02-18,4.6,,34459.0
2020-02-19,4.73,,49568.0
2020-02-20,4.94,,115948.0
2020-02-21,4.94,,72078.0
2020-02-24,4.42,,32507.0
2020-02-25,4.06,,85131.0
2020-02-26,4.35,,83053.0
2020-02-27,4.21,,61658.0
2020-02-28,4.16,,93397.0
2020-03-02,4.72,,110446.0
2020-03-03,4.69,,72324.0
2020-03-04,4.74,,65603.0
2020-03-05,4.69,,87328.0
2020-03-06,4.53,,68666.0
2020-03-09,3.87,,121903.0
2020-03-10,3.51,,76236.0
2020-03-11,3.37,,74493.0
2020-03-12,2.37,,197357.0
2020-03-13,3.16,,133185.0
2020-03-16,2.26,,160066.0
2020-03-17,2.26,,134585.0
2020-03-18,1.71,,224630.0
2020-03-19,2.35,,156458.0
2020-03-20,2.49,,805896.0
2020-03-23,2.35,,107362.0
2020-03-24,2.55,,328445.0
2020-03-25,2.51,,76439.0
2020-03-26,2.5,,141577.0
2020-03-27,2.08,,73131.0
2020-03-30,1.82,,142782.0
2020-03-31,1.86,,352380.0
2020-04-01,1.17,,138592.0
2020-04-02,1.31,,131028.0
2020-04-03,1.31,,168568.0
2020-04-06,1.59,,177141.0
2020-04-07,1.56,,105326.0
2020-04-08,1.56,,207266.0
2020-04-09,1.8,,213503.0
2020-04-13,1.49,,83673.0
2020-04-14,1.35,,137029.0
2020-04-15,1.11,,145646.0
2020-04-16,1.04,,126051.0
2020-04-17,0.9,,234424.0
2020-04-20,0.99,,140813.0
2020-04-21,1.0,,232521.0
2020-04-22,1.03,,111351.0
2020-04-23,1.48,,1650889.0
2020-04-24,1.65,,180857.0
2020-04-27,2.0,,232262.0
2020-04-28,2.22,,268128.0
2020-04-29,2.52,,322468.0
2020-04-30,1.84,,627391.0
2020-05-01,1.57,,425402.0
2020-05-04,1.4,,219774.0
2020-05-05,1.28,,605016.0
2020-05-06,1.45,,231232.0
2020-05-07,1.53,,122924.0
2020-05-08,1.62,,194735.0
2020-05-11,1.74,,191062.0
2020-05-12,1.8,,176993.0
2020-05-13,1.61,,217414.0
2020-05-14,1.65,,125142.0
2020-05-15,1.71,,89182.0
2020-05-18,1.9,,152521.0
2020-05-19,1.79,,128737.0
2020-05-20,1.93,,109295.0
2020-05-21,1.99,,107049.0
2020-05-22,2.03,,69759.0
2020-05-26,2.25,,110055.0
2020-05-27,2.56,,124884.0
2020-05-28,2.49,,128871.0
2020-05-29,2.33,,109993.0
2020-06-01,2.22,,101903.0
2020-06-02,2.16,,100684.0
2020-06-03,2.49,,94719.0
2020-06-04,2.4,,116090.0
2020-06-05,2.68,,140189.0
2020-06-08,3.03,,187176.0
2020-06-09,2.66,,190861.0
2020-06-10,3.29,,257305.0
2020-06-11,2.73,,244588.0
2020-06-12,2.75,,159984.0
2020-06-15,2.75,,123330.0
2020-06-16,2.9,,158235.0
2020-06-17,2.81,,62364.0
2020-06-18,2.9,,43810.0
2020-06-19,3.0,,178048.0
2020-06-22,2.89,,80422.0
2020-06-23,2.91,,58373.0
2020-06-24,2.65,,79568.0
2020-06-25,2.65,,65249.0
2020-06-26,4.48,,431467.0
2020-06-29,2.66,,595737.0
2020-06-30,2.48,,131849.0
2020-07-01,2.36,,88378.0
2020-07-02,2.44,,60514.0
2020-07-06,2.31,,116829.0
2020-07-07,2.22,,82218.0
2020-07-08,2.2,,319933.0
2020-07-09,2.01,,233959.0
2020-07-10,2.1,,74348.0
2020-07-13,2.06,,119260.0
2020-07-14,2.18,,84857.0
2020-07-15,2.4,,174313.0
2020-07-16,2.45,,101756.0
2020-07-17,2.77,,177688.0
2020-07-20,2.53,,46758.0
2020-07-21,2.7,,74707.0
2020-07-22,2.68,,44024.0
2020-07-23,2.71,,158921.0
2020-07-24,2.59,,28300.0
2020-07-27,2.72,,20925.0
2020-07-28,2.55,,39408.0
2020-07-29,2.64,,59882.0
2020-07-30,2.88,,71770.0
2020-07-31,2.74,,42242.0
2020-08-03,2.87,,60996.0
2020-08-04,2.83,,29039.0
2020-08-05,2.91,,48566.0
