date,raw_close,adjusted_close,volume
2017-10-20,22600.0,,20081.0
2017-10-23,19200.0,,18086.0
2017-10-24,18440.0,,6713.0
2017-10-25,13880.0,,311392.0
2017-10-26,14400.0,,96929.0
2017-10-27,14800.0,,49615.0
2017-10-30,13400.0,,41339.0
2017-10-31,13200.0,,39980.0
2017-11-01,13160.0,,9332.0
2017-11-02,13400.0,,6417.0
2017-11-03,13800.0,,14680.0
2017-11-06,13880.0,,44494.0
2017-11-07,14200.0,,41284.0
2017-11-08,14360.0,,9102.0
2017-11-09,14200.0,,27144.0
2017-11-10,12240.0,,170191.0
2017-11-13,11200.0,,136748.0
2017-11-14,11120.0,,3355.0
2017-11-15,10920.0,,20910.0
2017-11-16,11760.0,,24034.0
2017-11-17,12200.0,,51360.0
2017-11-20,11920.0,,8335.0
2017-11-21,10400.0,,57548.0
2017-11-22,12200.0,,46738.0
2017-11-24,11200.0,,31689.0
2017-11-27,11520.0,,9505.0
2017-11-28,11200.0,,113897.0
2017-11-29,10600.0,,63043.0
2017-11-30,11280.0,,41154.0
2017-12-01,11600.0,,20200.0
2017-12-04,11920.0,,24325.0
2017-12-05,11000.0,,21342.0
2017-12-06,11000.0,,7682.0
2017-12-07,10320.0,,8960.0
2017-12-08,10200.0,,22530.0
2017-12-11,11160.0,,57662.0
2017-12-12,10040.0,,737664.0
2017-12-13,10600.0,,109296.0
2017-12-14,11160.0,,47597.0
2017-12-15,9800.0,,1706316.0
2017-12-18,9960.0,,149316.0
2017-12-19,9440.0,,184871.0
2017-12-20,8840.0,,102467.0
2017-12-21,8520.0,,58242.0
2017-12-22,8720.0,,47713.0
2017-12-26,8600.0,,68988.0
2017-12-27,8400.0,,47270.0
2017-12-28,8960.0,,37927.0
2017-12-29,8920.0,,37671.0
2018-01-02,9240.0,,23475.0
2018-01-03,10080.0,,40216.0
2018-01-04,10200.0,,24915.0
2018-01-05,10320.0,,27627.0
2018-01-08,9880.0,,16172.0
2018-01-09,9440.0,,16231.0
2018-01-10,9680.0,,13251.0
2018-01-11,9600.0,,16148.0
2018-01-12,11240.0,,252349.0
2018-01-16,13720.0,,670036.0
2018-01-17,15160.0,,280287.0
2018-01-18,14520.0,,280155.0
2018-01-19,13640.0,,87323.0
2018-01-22,13000.0,,52404.0
2018-01-23,13480.0,,44916.0
2018-01-24,14160.0,,91858.0
2018-01-25,14600.0,,45162.0
2018-01-26,14240.0,,62359.0
2018-01-29,12760.0,,56473.0
2018-01-30,11960.0,,118593.0
2018-01-31,11640.0,,17166.0
2018-02-01,10880.0,,14271.0
2018-02-02,10600.0,,28880.0
2018-02-05,12000.0,,115454.0
2018-02-06,11280.0,,13192.0
2018-02-07,11600.0,,6119.0
2018-02-08,11000.0,,19320.0
2018-02-09,8000.0,,281708.0
2018-02-12,7160.0,,86107.0
2018-02-13,5280.0,,373891.0
2018-02-14,5000.0,,128096.0
2018-02-15,5360.0,,200307.0
2018-02-16,5360.0,,48729.0
2018-02-20,5040.0,,55016.0
2018-02-21,4640.0,,1823312.0
2018-02-22,4000.0,,241246.0
2018-02-23,3440.0,,389795.0
2018-02-26,2720.0,,427450.0
2018-02-27,1960.0,,457028.0
2018-02-28,2560.0,,2095612.0
