date,raw_close,adjusted_close,volume
2015-01-02,29.985,,206577.0
2015-01-05,29.105,,211382.0
2015-01-06,29.055,,227446.0
2015-01-07,30.085,,165457.0
2015-01-08,31.175,,269568.0
2015-01-09,30.175,,189966.0
2015-01-12,29.815,,202865.0
2015-01-13,30.535,,193135.0
2015-01-14,31.395,,178911.0
2015-01-15,31.275,,151921.0
2015-01-16,31.975,,163963.0
2015-01-20,31.915,,198973.0
2015-01-21,32.025,,23258.0
2015-01-22,32.585,,219716.0
2015-01-23,32.795,,245606.0
2015-01-26,33.355,,156763.0
2015-01-27,33.755,,166782.0
2015-01-28,32.905,,194207.0
2015-01-29,32.925,,447789.0
2015-01-30,31.215,,313054.0
2015-02-02,31.645,,318343.0
2015-02-03,32.165,,234973.0
2015-02-04,31.505,,197869.0
2015-02-05,32.035,,210898.0
2015-02-06,29.915,,273357.0
2015-02-09,29.145,,334876.0
2015-02-10,29.885,,275660.0
2015-02-11,29.38,,240202.0
2015-02-12,29.89,,160799.0
2015-02-13,28.72,,298311.0
2015-02-17,27.85,,297032.0
2015-02-18,29.6,,242837.0
2015-02-19,30.27,,372051.0
2015-02-20,30.31,,260832.0
2015-02-23,30.96,,297132.0
2015-02-24,31.17,,207306.0
2015-02-25,30.02,,186254.0
2015-02-26,29.8,,241958.0
2015-02-27,29.91,,673802.0
2015-03-02,28.47,,352582.0
2015-03-03,28.72,,264078.0
2015-03-04,27.83,,205286.0
2015-03-05,28.21,,193205.0
2015-03-06,26.71,,219060.0
2015-03-09,27.21,,238637.0
2015-03-10,27.19,,237538.0
2015-03-11,26.97,,291979.0
2015-03-12,28.09,,206220.0
2015-03-13,27.66,,168982.0
2015-03-16,28.46,,192748.0
2015-03-17,27.87,,245477.0
2015-03-18,28.97,,215293.0
2015-03-19,28.09,,327619.0
2015-03-20,28.54,,545256.0
2015-03-23,28.68,,334181.0
2015-03-24,28.3,,359782.0
2015-03-25,28.03,,305109.0
2015-03-26,27.26,,269677.0
2015-03-27,27.47,,281919.0
2015-03-30,27.74,,249925.0
2015-03-31,27.83,,333697.0
2015-04-01,27.86,,308949.0
2015-04-02,27.43,,239346.0
2015-04-06,27.75,,350261.0
2015-04-07,26.93,,222502.0
2015-04-08,26.93,,139635.0
2015-04-09,26.64,,284291.0
2015-04-10,26.9,,126161.0
2015-04-13,26.22,,186857.0
2015-04-14,26.51,,209629.0
2015-04-15,26.56,,284050.0
2015-04-16,26.45,,478569.0
2015-04-17,26.01,,344413.0
2015-04-20,26.66,,234681.0
2015-04-21,25.94,,166868.0
2015-04-22,25.72,,164197.0
2015-04-23,26.15,,807922.0
2015-04-24,26.61,,503315.0
2015-04-27,26.22,,390240.0
2015-04-28,26.73,,218209.0
2015-04-29,26.34,,221064.0
2015-04-30,25.37,,603407.0
2015-05-01,25.01,,277842.0
2015-05-04,25.44,,316178.0
2015-05-05,24.6,,394837.0
2015-05-06,24.32,,194702.0
2015-05-07,24.18,,282566.0
2015-05-08,23.94,,410168.0
2015-05-11,23.94,,401954.0
2015-05-12,23.89,,353926.0
2015-05-13,23.635,,393949.0
2015-05-14,23.905,,193673.0
2015-05-15,24.005,,199176.0
2015-05-18,24.225,,320627.0
2015-05-19,24.535,,193166.0
2015-05-20,24.655,,201775.0
2015-05-21,25.165,,242842.0
2015-05-22,25.165,,280266.0
2015-05-26,24.825,,340733.0
2015-05-27,25.215,,495183.0
2015-05-28,25.705,,495327.0
2015-05-29,25.925,,731752.0
2015-06-01,26.015,,287515.0
2015-06-02,25.355,,391799.0
2015-06-03,25.335,,405228.0
2015-06-04,25.005,,380288.0
2015-06-05,24.585,,351965.0
2015-06-08,24.865,,447022.0
2015-06-09,23.815,,449562.0
2015-06-10,23.945,,400673.0
2015-06-11,24.265,,331172.0
2015-06-12,23.465,,243205.0
2015-06-15,23.385,,338096.0
2015-06-16,23.665,,225788.0
2015-06-17,24.445,,256990.0
2015-06-18,25.195,,210337.0
2015-06-19,24.915,,411406.0
2015-06-22,24.705,,147087.0
2015-06-23,23.985,,191207.0
2015-06-24,23.555,,209093.0
2015-06-25,22.505,,492491.0
2015-06-26,22.755,,477136.0
2015-06-29,22.385,,227493.0
2015-06-30,21.965,,287766.0
2015-07-01,22.045,,353705.0
2015-07-02,22.775,,225502.0
2015-07-06,22.875,,346902.0
2015-07-07,23.675,,281034.0
2015-07-08,23.875,,336287.0
2015-07-09,23.115,,309088.0
2015-07-10,23.635,,216677.0
2015-07-13,23.445,,176876.0
2015-07-14,23.075,,256068.0
2015-07-15,23.025,,385105.0
2015-07-16,23.675,,399305.0
2015-07-17,23.345,,267509.0
2015-07-20,22.875,,346484.0
2015-07-21,22.325,,159220.0
2015-07-22,22.515,,155036.0
2015-07-23,21.235,,302852.0
2015-07-24,21.805,,563202.0
2015-07-27,23.105,,247353.0
2015-07-28,23.575,,240919.0
2015-07-29,23.425,,243172.0
2015-07-30,23.505,,282277.0
2015-07-31,23.865,,293932.0
2015-08-03,23.985,,209377.0
2015-08-04,24.375,,318603.0
2015-08-05,25.055,,391829.0
2015-08-06,25.625,,229492.0
2015-08-07,26.785,,371967.0
2015-08-10,26.265,,258034.0
2015-08-11,26.675,,288887.0
2015-08-12,27.06,,207846.0
2015-08-13,27.25,,335460.0
2015-08-14,27.76,,169356.0
2015-08-17,28.01,,207033.0
2015-08-18,27.63,,152868.0
2015-08-19,27.77,,151145.0
2015-08-20,27.5,,175142.0
