date,raw_close,adjusted_close,volume
2015-01-02,41.58,,228974.0
2015-01-05,40.9,,517786.0
2015-01-06,38.84,,793317.0
2015-01-07,37.77,,424930.0
2015-01-08,38.76,,495343.0
2015-01-09,37.27,,378109.0
2015-01-12,37.29,,578176.0
2015-01-13,37.3,,382099.0
2015-01-14,35.84,,302782.0
2015-01-15,36.4,,501126.0
2015-01-16,37.69,,323947.0
2015-01-20,35.51,,560837.0
2015-01-21,35.34,,118876.0
2015-01-22,36.33,,331413.0
2015-01-23,36.51,,153229.0
2015-01-26,36.61,,151020.0
2015-01-27,36.66,,194591.0
2015-01-28,35.32,,186166.0
2015-01-29,35.5,,239019.0
2015-01-30,32.96,,393542.0
2015-02-02,34.44,,313182.0
2015-02-03,36.23,,497612.0
2015-02-04,34.84,,741093.0
2015-02-05,34.46,,677009.0
2015-02-06,34.15,,462317.0
2015-02-09,33.87,,362539.0
2015-02-10,34.8,,266551.0
2015-02-11,34.44,,234661.0
2015-02-12,34.97,,219114.0
2015-02-13,35.52,,219153.0
2015-02-17,35.95,,221255.0
2015-02-18,35.54,,189676.0
2015-02-19,36.59,,367241.0
2015-02-20,37.14,,216806.0
2015-02-23,37.03,,237746.0
2015-02-24,38.3,,391919.0
2015-02-25,37.8,,258409.0
2015-02-26,37.59,,261850.0
2015-02-27,37.64,,205307.0
2015-03-02,39.22,,562724.0
2015-03-03,36.13,,986580.0
2015-03-04,35.79,,282500.0
2015-03-05,35.79,,200940.0
2015-03-06,35.81,,266804.0
2015-03-09,36.32,,236812.0
2015-03-10,35.2,,329388.0
2015-03-11,35.8,,272903.0
2015-03-12,36.18,,168540.0
2015-03-13,36.61,,315548.0
2015-03-16,36.56,,312448.0
2015-03-17,36.28,,427510.0
2015-03-18,36.16,,236600.0
2015-03-19,36.23,,210780.0
2015-03-20,36.85,,309462.0
2015-03-23,35.96,,198069.0
2015-03-24,35.16,,252969.0
2015-03-25,34.02,,207070.0
2015-03-26,33.56,,492471.0
2015-03-27,33.48,,258769.0
2015-03-30,33.71,,306475.0
2015-03-31,33.65,,184473.0
2015-04-01,34.02,,284312.0
2015-04-02,32.83,,329854.0
2015-04-06,31.38,,481673.0
2015-04-07,32.0,,364290.0
2015-04-08,31.54,,409438.0
2015-04-09,32.1,,197738.0
2015-04-10,32.9,,400333.0
2015-04-13,32.19,,279015.0
2015-04-14,32.23,,160544.0
2015-04-15,33.11,,153215.0
2015-04-16,33.42,,152326.0
2015-04-17,32.92,,170939.0
2015-04-20,34.53,,350204.0
2015-04-21,34.49,,185443.0
2015-04-22,35.01,,270916.0
2015-04-23,35.13,,151921.0
2015-04-24,34.51,,171281.0
2015-04-27,34.01,,298331.0
2015-04-28,34.0,,255047.0
2015-04-29,32.99,,295474.0
2015-04-30,31.46,,331366.0
2015-05-01,32.47,,356901.0
2015-05-04,32.35,,396374.0
2015-05-05,30.93,,460029.0
2015-05-06,31.05,,321041.0
2015-05-07,32.82,,361512.0
2015-05-08,32.38,,297695.0
2015-05-11,32.46,,334821.0
2015-05-12,32.07,,229457.0
2015-05-13,32.04,,256108.0
2015-05-14,31.54,,300494.0
2015-05-15,31.34,,181097.0
2015-05-18,32.13,,152271.0
2015-05-19,32.05,,235166.0
2015-05-20,31.55,,217342.0
2015-05-21,32.28,,185317.0
2015-05-22,31.53,,175734.0
2015-05-26,31.02,,241719.0
2015-05-27,32.07,,311288.0
2015-05-28,31.92,,175375.0
2015-05-29,29.99,,855276.0
2015-06-01,30.77,,356644.0
2015-06-02,30.61,,367916.0
2015-06-03,30.62,,427117.0
2015-06-04,30.54,,213288.0
2015-06-05,31.3,,490115.0
2015-06-08,30.5,,294010.0
2015-06-09,29.89,,255158.0
2015-06-10,30.31,,289863.0
2015-06-11,30.4,,204033.0
2015-06-12,30.03,,208335.0
2015-06-15,29.66,,183795.0
2015-06-16,29.04,,232974.0
2015-06-17,29.06,,182920.0
2015-06-18,29.57,,248481.0
2015-06-19,30.1,,304757.0
2015-06-22,29.86,,298036.0
2015-06-23,29.91,,269882.0
2015-06-24,28.6,,367498.0
2015-06-25,28.34,,247115.0
2015-06-26,28.3,,306652.0
2015-06-29,27.09,,253884.0
2015-06-30,27.64,,549106.0
2015-07-01,28.04,,422731.0
2015-07-02,27.88,,405018.0
2015-07-06,27.55,,214720.0
2015-07-07,27.44,,338822.0
2015-07-08,26.63,,306098.0
2015-07-09,27.04,,395221.0
2015-07-10,27.54,,432405.0
2015-07-13,27.93,,232914.0
2015-07-14,27.24,,232987.0
2015-07-15,26.75,,197842.0
2015-07-16,26.51,,358161.0
2015-07-17,26.5,,255450.0
2015-07-20,26.31,,251898.0
2015-07-21,27.33,,439304.0
2015-07-22,26.81,,186476.0
2015-07-23,26.27,,292610.0
2015-07-24,25.74,,222663.0
2015-07-27,25.35,,212759.0
2015-07-28,26.51,,167491.0
2015-07-29,27.95,,484837.0
2015-07-30,28.24,,162067.0
2015-07-31,28.87,,391953.0
2015-08-03,30.03,,749214.0
2015-08-04,29.6,,357544.0
2015-08-05,29.67,,427068.0
2015-08-06,29.64,,356842.0
2015-08-07,28.63,,304162.0
2015-08-10,29.41,,228157.0
2015-08-11,29.12,,211539.0
2015-08-12,28.66,,240060.0
2015-08-13,28.13,,334934.0
2015-08-14,28.49,,308236.0
2015-08-17,28.56,,193011.0
2015-08-18,28.16,,188718.0
2015-08-19,27.21,,269329.0
2015-08-20,26.3,,241763.0
2015-08-21,25.36,,317220.0
2015-08-24,24.24,,552906.0
2015-08-25,22.88,,441668.0
2015-08-26,24.03,,337558.0
2015-08-27,24.85,,277988.0
2015-08-28,24.92,,208592.0
2015-08-31,24.75,,197415.0
2015-09-01,23.5,,254744.0
2015-09-02,23.77,,306359.0
2015-09-03,24.29,,166787.0
2015-09-04,24.36,,199172.0
2015-09-08,25.25,,138331.0
2015-09-09,24.89,,169432.0
2015-09-10,25.35,,274473.0
2015-09-11,24.61,,231260.0
2015-09-14,23.97,,236873.0
2015-09-15,24.89,,194608.0
2015-09-16,25.18,,188508.0
2015-09-17,25.15,,199684.0
2015-09-18,23.81,,290142.0
2015-09-21,23.67,,189559.0
2015-09-22,22.6,,213672.0
2015-09-23,22.29,,211042.0
2015-09-24,21.43,,350285.0
2015-09-25,21.36,,380405.0
2015-09-28,21.02,,302429.0
2015-09-29,21.19,,421808.0
2015-09-30,21.63,,307702.0
2015-10-01,21.2,,216443.0
2015-10-02,21.63,,126634.0
2015-10-05,22.47,,387234.0
2015-10-06,22.4,,163546.0
2015-10-07,22.61,,221209.0
2015-10-08,23.22,,253098.0
2015-10-09,24.19,,284034.0
2015-10-12,23.89,,136422.0
2015-10-13,22.75,,332809.0
2015-10-14,23.21,,206856.0
2015-10-15,23.53,,127486.0
2015-10-16,23.41,,110100.0
2015-10-19,23.75,,288701.0
2015-10-20,24.22,,151661.0
2015-10-21,23.7,,167174.0
2015-10-22,23.39,,236012.0
2015-10-23,24.21,,415638.0
2015-10-26,23.47,,289056.0
2015-10-27,21.35,,578639.0
2015-10-28,20.88,,385287.0
2015-10-29,21.56,,285585.0
2015-10-30,21.77,,473016.0
2015-11-02,22.15,,481643.0
2015-11-03,21.93,,242143.0
2015-11-04,22.25,,218762.0
2015-11-05,22.56,,204962.0
2015-11-06,24.02,,402465.0
2015-11-09,21.9,,325358.0
2015-11-10,22.23,,229437.0
2015-11-11,22.29,,145425.0
2015-11-12,21.23,,152581.0
2015-11-13,21.1,,287175.0
2015-11-16,21.03,,294836.0
2015-11-17,20.97,,192520.0
2015-11-18,20.77,,312497.0
2015-11-19,21.34,,204898.0
2015-11-20,20.97,,168818.0
2015-11-23,20.63,,243653.0
2015-11-24,20.78,,279141.0
2015-11-25,20.75,,247663.0
2015-11-27,21.42,,89083.0
2015-11-30,20.04,,269591.0
2015-12-01,20.29,,262493.0
2015-12-02,18.87,,488961.0
2015-12-03,18.5,,228232.0
2015-12-04,18.24,,172125.0
2015-12-07,17.7,,324942.0
2015-12-08,17.28,,599306.0
2015-12-09,17.58,,382685.0
2015-12-10,17.73,,292488.0
2015-12-11,16.93,,276589.0
2015-12-14,16.98,,352953.0
2015-12-15,17.34,,381657.0
2015-12-16,18.06,,431320.0
2015-12-17,17.57,,377194.0
2015-12-18,16.39,,965958.0
2015-12-21,16.58,,230454.0
2015-12-22,17.11,,221369.0
2015-12-23,17.28,,178277.0
2015-12-24,17.58,,93815.0
2015-12-28,17.27,,319734.0
2015-12-29,17.61,,169165.0
2015-12-30,17.01,,138510.0
2015-12-31,17.34,,188491.0
2016-01-04,16.83,,304343.0
2016-01-05,17.1,,201286.0
2016-01-06,16.66,,359739.0
2016-01-07,15.24,,543828.0
2016-01-08,14.64,,566419.0
2016-01-11,14.65,,230877.0
2016-01-12,14.54,,227384.0
2016-01-13,13.7,,344625.0
2016-01-14,13.87,,432344.0
2016-01-15,13.98,,256672.0
2016-01-19,13.61,,271357.0
2016-01-20,13.68,,326863.0
2016-01-21,14.29,,255615.0
2016-01-22,14.95,,300238.0
2016-01-25,14.36,,274445.0
2016-01-26,16.25,,270243.0
2016-01-27,15.73,,229408.0
2016-01-28,15.31,,204903.0
2016-01-29,16.49,,259244.0
2016-02-01,16.87,,269710.0
2016-02-02,16.97,,429453.0
2016-02-03,13.59,,1067672.0
2016-02-04,14.43,,672901.0
2016-02-05,14.35,,359216.0
2016-02-08,14.7,,457112.0
2016-02-09,15.54,,321970.0
2016-02-10,15.14,,316653.0
2016-02-11,14.6,,250925.0
2016-02-12,15.31,,272127.0
2016-02-16,15.85,,400642.0
2016-02-17,15.66,,298698.0
2016-02-18,15.91,,314423.0
