ticker,company_name,exchange,start_date,target_end_date,end_date,start_price,end_price,return_90d,raw_start_price,raw_end_price,raw_return_90d,adjusted_start_price,adjusted_end_price,adjusted_return_90d,qualification_basis,quality_tier,needs_manual_review,market_cap_at_start,industry,episode_id,data_source,data_quality,preliminary,price_basis,notes
AXR,安美瑞普,NYSE,2016-04-11,2016-07-10,2016-07-11,0.02,0.57,27.499999999999996,0.02,0.57,27.499999999999996,,,,raw,RAW_ONLY_REVIEW,True,,,AXR_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
AXR,安美瑞普,NYSE,2016-04-12,2016-07-11,2016-07-11,0.05,0.57,10.399999999999999,0.05,0.57,10.399999999999999,,,,raw,RAW_ONLY_REVIEW,True,,,AXR_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
AXR,安美瑞普,NYSE,2016-04-18,2016-07-17,2016-07-18,0.09,1.48,15.444444444444446,0.09,1.48,15.444444444444446,,,,raw,RAW_ONLY_REVIEW,True,,,AXR_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
AXR,安美瑞普,NYSE,2016-04-19,2016-07-18,2016-07-18,0.01,1.48,147.0,0.01,1.48,147.0,,,,raw,RAW_ONLY_REVIEW,True,,,AXR_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
AXR,安美瑞普,NYSE,2016-06-17,2016-09-15,2016-09-15,0.03,3.47,114.66666666666667,0.03,3.47,114.66666666666667,,,,raw,RAW_ONLY_REVIEW,True,,,AXR_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
AXR,安美瑞普,NYSE,2016-06-20,2016-09-18,2016-09-19,0.05,3.48,68.6,0.05,3.48,68.6,,,,raw,RAW_ONLY_REVIEW,True,,,AXR_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
AXR,安美瑞普,NYSE,2016-06-21,2016-09-19,2016-09-19,0.15,3.48,22.2,0.15,3.48,22.2,,,,raw,RAW_ONLY_REVIEW,True,,,AXR_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
AXR,安美瑞普,NYSE,2016-06-22,2016-09-20,2016-09-20,0.23,3.03,12.17391304347826,0.23,3.03,12.17391304347826,,,,raw,RAW_ONLY_REVIEW,True,,,AXR_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
AXR,安美瑞普,NYSE,2016-06-23,2016-09-21,2016-09-21,0.26,3.36,11.923076923076922,0.26,3.36,11.923076923076922,,,,raw,RAW_ONLY_REVIEW,True,,,AXR_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
AXR,安美瑞普,NYSE,2020-06-16,2020-09-14,2020-09-14,0.04,0.55,12.75,0.04,0.55,12.75,,,,raw,RAW_ONLY_REVIEW,True,,,AXR_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
