ticker,company_name,exchange,start_date,target_end_date,end_date,start_price,end_price,return_90d,raw_start_price,raw_end_price,raw_return_90d,adjusted_start_price,adjusted_end_price,adjusted_return_90d,qualification_basis,quality_tier,needs_manual_review,market_cap_at_start,industry,episode_id,data_source,data_quality,preliminary,price_basis,notes
BTU,Peabody Energy,NYSE,2016-01-14,2016-04-13,2017-04-04,0.34,23.38,67.76470588235293,0.34,23.38,67.76470588235293,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2016-01-15,2016-04-14,2017-04-04,0.06,23.38,388.6666666666667,0.06,23.38,388.6666666666667,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2016-01-26,2016-04-25,2017-04-04,0.14,23.38,165.99999999999997,0.14,23.38,165.99999999999997,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2016-01-27,2016-04-26,2017-04-04,0.13,23.38,178.84615384615384,0.13,23.38,178.84615384615384,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2016-01-28,2016-04-27,2017-04-04,0.13,23.38,178.84615384615384,0.13,23.38,178.84615384615384,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2016-01-29,2016-04-28,2017-04-04,0.58,23.38,39.310344827586206,0.58,23.38,39.310344827586206,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2016-02-01,2016-05-01,2017-04-04,0.68,23.38,33.382352941176464,0.68,23.38,33.382352941176464,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2016-02-02,2016-05-02,2017-04-04,0.38,23.38,60.52631578947368,0.38,23.38,60.52631578947368,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2016-02-03,2016-05-03,2017-04-04,0.31,23.38,74.41935483870968,0.31,23.38,74.41935483870968,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2016-02-04,2016-05-04,2017-04-04,0.72,23.38,31.47222222222222,0.72,23.38,31.47222222222222,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2016-02-05,2016-05-05,2017-04-04,0.37,23.38,62.189189189189186,0.37,23.38,62.189189189189186,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2016-02-08,2016-05-08,2017-04-04,0.04,23.38,583.5,0.04,23.38,583.5,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2016-03-07,2016-06-05,2017-04-04,0.92,23.38,24.413043478260867,0.92,23.38,24.413043478260867,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2016-03-08,2016-06-06,2017-04-04,0.67,23.38,33.895522388059696,0.67,23.38,33.895522388059696,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2016-03-09,2016-06-07,2017-04-04,2.02,23.38,10.574257425742573,2.02,23.38,10.574257425742573,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2016-03-14,2016-06-12,2017-04-04,0.61,23.38,37.32786885245901,0.61,23.38,37.32786885245901,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2016-03-15,2016-06-13,2017-04-04,0.14,23.38,165.99999999999997,0.14,23.38,165.99999999999997,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2020-10-29,2021-01-27,2021-01-27,0.325,3.695,10.369230769230768,0.325,3.695,10.369230769230768,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2020-11-04,2021-02-02,2021-02-02,0.225,3.365,13.955555555555556,0.225,3.365,13.955555555555556,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2020-11-05,2021-02-03,2021-02-03,0.255,3.375,12.235294117647058,0.255,3.375,12.235294117647058,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2020-11-06,2021-02-04,2021-02-04,0.195,2.725,12.974358974358974,0.195,2.725,12.974358974358974,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2020-11-09,2021-02-07,2021-02-08,0.105,2.745,25.142857142857146,0.105,2.745,25.142857142857146,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2020-11-12,2021-02-10,2021-02-10,0.015,2.655,176.0,0.015,2.655,176.0,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2020-11-13,2021-02-11,2021-02-11,0.075,2.795,36.266666666666666,0.075,2.795,36.266666666666666,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2020-11-16,2021-02-14,2021-02-16,0.225,3.175,13.11111111111111,0.225,3.175,13.11111111111111,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2020-11-17,2021-02-15,2021-02-16,0.165,3.175,18.242424242424242,0.165,3.175,18.242424242424242,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2020-11-18,2021-02-16,2021-02-16,0.175,3.175,17.142857142857142,0.175,3.175,17.142857142857142,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2020-11-19,2021-02-17,2021-02-17,0.205,3.145,14.341463414634147,0.205,3.145,14.341463414634147,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
BTU,Peabody Energy,NYSE,2020-11-20,2021-02-18,2021-02-18,0.195,2.915,13.948717948717949,0.195,2.915,13.948717948717949,,,,raw,RAW_ONLY_REVIEW,True,,,BTU_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
BWMX,Betterware de Mexico,NYSE,2020-05-11,2020-08-09,2020-08-10,0.2815,6.4222,21.81420959147425,0.2815,6.4222,21.81420959147425,,,,raw,RAW_ONLY_REVIEW,True,,,BWMX_003,akshare,POC,True,dual,raw/adjusted qualification mismatch
BWMX,Betterware de Mexico,NYSE,2020-05-12,2020-08-10,2020-08-10,0.2815,6.4222,21.81420959147425,0.2815,6.4222,21.81420959147425,,,,raw,RAW_ONLY_REVIEW,True,,,BWMX_003,akshare,POC,True,dual,raw/adjusted qualification mismatch
BWMX,Betterware de Mexico,NYSE,2020-05-13,2020-08-11,2020-08-11,0.2815,6.7279,22.90017761989343,0.2815,6.7279,22.90017761989343,,,,raw,RAW_ONLY_REVIEW,True,,,BWMX_003,akshare,POC,True,dual,raw/adjusted qualification mismatch
BWMX,Betterware de Mexico,NYSE,2020-05-26,2020-08-24,2020-08-24,0.3815,8.9379,22.428309305373528,0.3815,8.9379,22.428309305373528,,,,raw,RAW_ONLY_REVIEW,True,,,BWMX_003,akshare,POC,True,dual,raw/adjusted qualification mismatch
BWMX,Betterware de Mexico,NYSE,2020-05-28,2020-08-26,2020-08-26,0.0922,10.2979,110.69088937093275,0.0922,10.2979,110.69088937093275,,,,raw,RAW_ONLY_REVIEW,True,,,BWMX_003,akshare,POC,True,dual,raw/adjusted qualification mismatch
BWMX,Betterware de Mexico,NYSE,2020-05-29,2020-08-27,2020-08-27,0.7622,9.5379,11.51364471267384,0.7622,9.5379,11.51364471267384,,,,raw,RAW_ONLY_REVIEW,True,,,BWMX_003,akshare,POC,True,dual,raw/adjusted qualification mismatch
BWMX,Betterware de Mexico,NYSE,2020-06-01,2020-08-30,2020-08-31,0.7622,10.3079,12.52387824717922,0.7622,10.3079,12.52387824717922,,,,raw,RAW_ONLY_REVIEW,True,,,BWMX_003,akshare,POC,True,dual,raw/adjusted qualification mismatch
BWMX,Betterware de Mexico,NYSE,2020-06-02,2020-08-31,2020-08-31,0.7622,10.3079,12.52387824717922,0.7622,10.3079,12.52387824717922,,,,raw,RAW_ONLY_REVIEW,True,,,BWMX_003,akshare,POC,True,dual,raw/adjusted qualification mismatch
BWMX,Betterware de Mexico,NYSE,2020-06-04,2020-09-02,2020-09-02,0.8222,11.9679,13.555947458039405,0.8222,11.9679,13.555947458039405,,,,raw,RAW_ONLY_REVIEW,True,,,BWMX_003,akshare,POC,True,dual,raw/adjusted qualification mismatch
BWMX,Betterware de Mexico,NYSE,2020-06-05,2020-09-03,2020-09-03,0.3522,11.0279,30.3114707552527,0.3522,11.0279,30.3114707552527,,,,raw,RAW_ONLY_REVIEW,True,,,BWMX_003,akshare,POC,True,dual,raw/adjusted qualification mismatch
BWMX,Betterware de Mexico,NYSE,2020-06-08,2020-09-06,2020-09-08,0.3522,10.1079,27.69931856899489,0.3522,10.1079,27.69931856899489,,,,raw,RAW_ONLY_REVIEW,True,,,BWMX_003,akshare,POC,True,dual,raw/adjusted qualification mismatch
BWMX,Betterware de Mexico,NYSE,2020-06-09,2020-09-07,2020-09-08,0.3522,10.1079,27.69931856899489,0.3522,10.1079,27.69931856899489,,,,raw,RAW_ONLY_REVIEW,True,,,BWMX_003,akshare,POC,True,dual,raw/adjusted qualification mismatch
BWMX,Betterware de Mexico,NYSE,2020-06-12,2020-09-10,2020-09-10,1.1122,12.2779,10.03929149433555,1.1122,12.2779,10.03929149433555,,,,raw,RAW_ONLY_REVIEW,True,,,BWMX_003,akshare,POC,True,dual,raw/adjusted qualification mismatch
BWMX,Betterware de Mexico,NYSE,2020-06-15,2020-09-13,2020-09-14,0.7122,16.0179,21.490732940185342,0.7122,16.0179,21.490732940185342,,,,raw,RAW_ONLY_REVIEW,True,,,BWMX_003,akshare,POC,True,dual,raw/adjusted qualification mismatch
BWMX,Betterware de Mexico,NYSE,2020-06-18,2020-09-16,2020-09-16,0.8322,13.2379,14.90711367459745,0.8322,13.2379,14.90711367459745,,,,raw,RAW_ONLY_REVIEW,True,,,BWMX_003,akshare,POC,True,dual,raw/adjusted qualification mismatch
