ticker,company_name,exchange,start_date,target_end_date,end_date,start_price,end_price,return_90d,raw_start_price,raw_end_price,raw_return_90d,adjusted_start_price,adjusted_end_price,adjusted_return_90d,qualification_basis,quality_tier,needs_manual_review,market_cap_at_start,industry,episode_id,data_source,data_quality,preliminary,price_basis,notes
BIP,Brookfield基础设施,NYSE,2016-01-13,2016-04-12,2016-04-12,0.225,4.0517,17.007555555555555,0.225,4.0517,17.007555555555555,,,,raw,RAW_ONLY_REVIEW,True,,,BIP_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
BIP,Brookfield基础设施,NYSE,2016-01-14,2016-04-13,2016-04-13,0.2606,4.0472,14.53031465848043,0.2606,4.0472,14.53031465848043,,,,raw,RAW_ONLY_REVIEW,True,,,BIP_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
BIP,Brookfield基础设施,NYSE,2016-01-22,2016-04-21,2016-04-21,0.0294,4.1539,140.28911564625852,0.0294,4.1539,140.28911564625852,,,,raw,RAW_ONLY_REVIEW,True,,,BIP_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
BIP,Brookfield基础设施,NYSE,2016-01-26,2016-04-25,2016-04-25,0.1139,4.2872,36.64003511852503,0.1139,4.2872,36.64003511852503,,,,raw,RAW_ONLY_REVIEW,True,,,BIP_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
BIP,Brookfield基础设施,NYSE,2016-02-11,2016-05-11,2016-05-11,0.3806,4.8561,11.759064634787178,0.3806,4.8561,11.759064634787178,,,,raw,RAW_ONLY_REVIEW,True,,,BIP_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
BKE,巴克尔,NYSE,2020-11-03,2021-02-01,2021-02-01,0.21,13.99,65.61904761904762,0.21,13.99,65.61904761904762,,,,raw,RAW_ONLY_REVIEW,True,,,BKE_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
BKE,巴克尔,NYSE,2020-11-04,2021-02-02,2021-02-02,0.06,14.5,240.66666666666669,0.06,14.5,240.66666666666669,,,,raw,RAW_ONLY_REVIEW,True,,,BKE_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
BKE,巴克尔,NYSE,2020-11-30,2021-02-28,2021-03-01,0.93,15.34,15.494623655913976,0.93,15.34,15.494623655913976,,,,raw,RAW_ONLY_REVIEW,True,,,BKE_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
BLX,拉丁美洲出口银行,NYSE,2020-04-13,2020-07-12,2020-07-13,0.125,1.525,11.2,0.125,1.525,11.2,,,,raw,RAW_ONLY_REVIEW,True,,,BLX_003,akshare,POC,True,dual,raw/adjusted qualification mismatch
BMA,Banco Macro,NYSE,2020-04-23,2020-07-22,2020-07-22,0.7537,8.7937,10.667374286851532,0.7537,8.7937,10.667374286851532,,,,raw,RAW_ONLY_REVIEW,True,,,BMA_004,akshare,POC,True,dual,raw/adjusted qualification mismatch
BMA,Banco Macro,NYSE,2020-04-24,2020-07-23,2020-07-23,0.0737,8.9937,121.03120759837178,0.0737,8.9937,121.03120759837178,,,,raw,RAW_ONLY_REVIEW,True,,,BMA_004,akshare,POC,True,dual,raw/adjusted qualification mismatch
