ticker,company_name,exchange,start_date,target_end_date,end_date,start_price,end_price,return_90d,raw_start_price,raw_end_price,raw_return_90d,adjusted_start_price,adjusted_end_price,adjusted_return_90d,qualification_basis,quality_tier,needs_manual_review,market_cap_at_start,industry,episode_id,data_source,data_quality,preliminary,price_basis,notes
CG,凯雷,NASDAQ,2016-01-11,2016-04-10,2016-04-11,0.1,3.13,30.299999999999997,0.1,3.13,30.299999999999997,,,,raw,RAW_ONLY_REVIEW,True,,,CG_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
CG,凯雷,NASDAQ,2016-01-12,2016-04-11,2016-04-11,0.13,3.13,23.076923076923077,0.13,3.13,23.076923076923077,,,,raw,RAW_ONLY_REVIEW,True,,,CG_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
CG,凯雷,NASDAQ,2016-01-14,2016-04-13,2016-04-13,0.18,4.26,22.666666666666668,0.18,4.26,22.666666666666668,,,,raw,RAW_ONLY_REVIEW,True,,,CG_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
CG,凯雷,NASDAQ,2016-01-15,2016-04-14,2016-04-14,0.01,4.07,406.0,0.01,4.07,406.0,,,,raw,RAW_ONLY_REVIEW,True,,,CG_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
CG,凯雷,NASDAQ,2016-01-22,2016-04-21,2016-04-21,0.28,4.71,15.82142857142857,0.28,4.71,15.82142857142857,,,,raw,RAW_ONLY_REVIEW,True,,,CG_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
CG,凯雷,NASDAQ,2016-02-01,2016-05-01,2016-05-02,0.11,4.1,36.272727272727266,0.11,4.1,36.272727272727266,,,,raw,RAW_ONLY_REVIEW,True,,,CG_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
CG,凯雷,NASDAQ,2016-02-16,2016-05-16,2016-05-16,0.15,3.12,19.8,0.15,3.12,19.8,,,,raw,RAW_ONLY_REVIEW,True,,,CG_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
CGBD,Carlyle Secured Lending,NASDAQ,2018-12-20,2019-03-20,2019-03-20,0.23,2.92,11.695652173913043,0.23,2.92,11.695652173913043,,,,raw,RAW_ONLY_REVIEW,True,,,CGBD_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
CGBD,Carlyle Secured Lending,NASDAQ,2020-11-05,2021-02-03,2021-02-03,0.12,2.58,20.5,0.12,2.58,20.5,,,,raw,RAW_ONLY_REVIEW,True,,,CGBD_003,akshare,POC,True,dual,raw/adjusted qualification mismatch
CIB,哥伦比亚银行,NYSE,2015-12-07,2016-03-06,2016-03-07,0.6925,10.05,13.512635379061372,0.6925,10.05,13.512635379061372,,,,raw,RAW_ONLY_REVIEW,True,,,CIB_004,akshare,POC,True,dual,raw/adjusted qualification mismatch
