ticker,company_name,exchange,start_date,target_end_date,end_date,start_price,end_price,return_90d,raw_start_price,raw_end_price,raw_return_90d,adjusted_start_price,adjusted_end_price,adjusted_return_90d,qualification_basis,quality_tier,needs_manual_review,market_cap_at_start,industry,episode_id,data_source,data_quality,preliminary,price_basis,notes
BORR,Borr Drilling,NYSE,2020-03-18,2020-06-16,2020-06-16,0.16,2.7,15.875,0.16,2.7,15.875,,,,raw,RAW_ONLY_REVIEW,True,,,BORR_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
BPYPN,BROOKFIELD PROPERTY PARTNERS LP(BM) 5.750% CUM RED PERP PFD SER 3 CL A,NASDAQ,2020-03-23,2020-06-21,2020-06-22,0.5479,8.995,15.417229421427265,0.5479,8.995,15.417229421427265,,,,raw,RAW_ONLY_REVIEW,True,,,BPYPN_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
BSBR,桑坦德银行(巴西),NYSE,2015-03-13,2015-06-11,2015-06-11,0.0674,1.0983,15.295252225519288,0.0674,1.0983,15.295252225519288,,,,raw,RAW_ONLY_REVIEW,True,,,BSBR_003,akshare,POC,True,dual,raw/adjusted qualification mismatch
BSBR,桑坦德银行(巴西),NYSE,2015-03-16,2015-06-14,2015-06-15,0.0674,1.0683,14.850148367952523,0.0674,1.0683,14.850148367952523,,,,raw,RAW_ONLY_REVIEW,True,,,BSBR_003,akshare,POC,True,dual,raw/adjusted qualification mismatch
BSBR,桑坦德银行(巴西),NYSE,2015-08-26,2015-11-24,2015-11-24,0.0083,0.2819,32.963855421686745,0.0083,0.2819,32.963855421686745,,,,raw,RAW_ONLY_REVIEW,True,,,BSBR_004,akshare,POC,True,dual,raw/adjusted qualification mismatch
BSBR,桑坦德银行(巴西),NYSE,2015-12-10,2016-03-09,2016-03-09,0.0019,0.799,419.5263157894737,0.0019,0.799,419.5263157894737,,,,raw,RAW_ONLY_REVIEW,True,,,BSBR_005,akshare,POC,True,dual,raw/adjusted qualification mismatch
BSBR,桑坦德银行(巴西),NYSE,2015-12-11,2016-03-10,2016-03-10,0.0219,0.779,34.57077625570776,0.0219,0.779,34.57077625570776,,,,raw,RAW_ONLY_REVIEW,True,,,BSBR_005,akshare,POC,True,dual,raw/adjusted qualification mismatch
BSBR,桑坦德银行(巴西),NYSE,2015-12-23,2016-03-22,2016-03-22,0.0419,0.979,22.365155131264917,0.0419,0.979,22.365155131264917,,,,raw,RAW_ONLY_REVIEW,True,,,BSBR_005,akshare,POC,True,dual,raw/adjusted qualification mismatch
BSBR,桑坦德银行(巴西),NYSE,2015-12-24,2016-03-23,2016-03-23,0.0719,0.859,10.947148817802502,0.0719,0.859,10.947148817802502,,,,raw,RAW_ONLY_REVIEW,True,,,BSBR_005,akshare,POC,True,dual,raw/adjusted qualification mismatch
BSBR,桑坦德银行(巴西),NYSE,2015-12-30,2016-03-29,2016-03-29,0.0319,1.009,30.630094043887148,0.0319,1.009,30.630094043887148,,,,raw,RAW_ONLY_REVIEW,True,,,BSBR_005,akshare,POC,True,dual,raw/adjusted qualification mismatch
BSET,巴西特家具,NASDAQ,2020-03-20,2020-06-18,2020-06-18,0.075,1.09,13.533333333333335,0.075,1.09,13.533333333333335,,,,raw,RAW_ONLY_REVIEW,True,,,BSET_006,akshare,POC,True,dual,raw/adjusted qualification mismatch
BSET,巴西特家具,NASDAQ,2020-03-24,2020-06-22,2020-06-22,0.105,1.22,10.619047619047619,0.105,1.22,10.619047619047619,,,,raw,RAW_ONLY_REVIEW,True,,,BSET_006,akshare,POC,True,dual,raw/adjusted qualification mismatch
BSET,巴西特家具,NASDAQ,2020-03-30,2020-06-28,2020-06-29,0.085,1.6,17.823529411764707,0.085,1.6,17.823529411764707,,,,raw,RAW_ONLY_REVIEW,True,,,BSET_006,akshare,POC,True,dual,raw/adjusted qualification mismatch
BSET,巴西特家具,NASDAQ,2020-05-05,2020-08-03,2020-08-03,0.045,3.6,79.0,0.045,3.6,79.0,,,,raw,RAW_ONLY_REVIEW,True,,,BSET_006,akshare,POC,True,dual,raw/adjusted qualification mismatch
BSET,巴西特家具,NASDAQ,2020-05-07,2020-08-05,2020-08-05,0.025,3.43,136.2,0.025,3.43,136.2,,,,raw,RAW_ONLY_REVIEW,True,,,BSET_006,akshare,POC,True,dual,raw/adjusted qualification mismatch
BSET,巴西特家具,NASDAQ,2020-05-12,2020-08-10,2020-08-10,0.265,3.75,13.150943396226415,0.265,3.75,13.150943396226415,,,,raw,RAW_ONLY_REVIEW,True,,,BSET_006,akshare,POC,True,dual,raw/adjusted qualification mismatch
BSET,巴西特家具,NASDAQ,2020-05-18,2020-08-16,2020-08-17,0.31,4.015,11.951612903225806,0.31,4.015,11.951612903225806,,,,raw,RAW_ONLY_REVIEW,True,,,BSET_006,akshare,POC,True,dual,raw/adjusted qualification mismatch
BSET,巴西特家具,NASDAQ,2020-05-20,2020-08-18,2020-08-18,0.14,4.255,29.39285714285714,0.14,4.255,29.39285714285714,,,,raw,RAW_ONLY_REVIEW,True,,,BSET_006,akshare,POC,True,dual,raw/adjusted qualification mismatch
BSET,巴西特家具,NASDAQ,2020-05-21,2020-08-19,2020-08-19,0.51,5.665,10.107843137254902,0.51,5.665,10.107843137254902,,,,raw,RAW_ONLY_REVIEW,True,,,BSET_006,akshare,POC,True,dual,raw/adjusted qualification mismatch
BSET,巴西特家具,NASDAQ,2020-06-01,2020-08-30,2020-08-31,0.48,7.155,13.906250000000002,0.48,7.155,13.906250000000002,,,,raw,RAW_ONLY_REVIEW,True,,,BSET_006,akshare,POC,True,dual,raw/adjusted qualification mismatch
BSET,巴西特家具,NASDAQ,2020-06-02,2020-08-31,2020-08-31,0.53,7.155,12.5,0.53,7.155,12.5,,,,raw,RAW_ONLY_REVIEW,True,,,BSET_006,akshare,POC,True,dual,raw/adjusted qualification mismatch
BSM,Black Stone Minerals,NYSE,2015-10-01,2015-12-30,2015-12-30,0.035,0.5275,14.07142857142857,0.035,0.5275,14.07142857142857,,,,raw,RAW_ONLY_REVIEW,True,,,BSM_007,akshare,POC,True,dual,raw/adjusted qualification mismatch
BSM,Black Stone Minerals,NYSE,2016-01-13,2016-04-12,2016-04-12,0.0375,1.45,37.666666666666664,0.0375,1.45,37.666666666666664,,,,raw,RAW_ONLY_REVIEW,True,,,BSM_008,akshare,POC,True,dual,raw/adjusted qualification mismatch
BSM,Black Stone Minerals,NYSE,2016-01-29,2016-04-28,2016-04-28,0.1275,3.45,26.058823529411764,0.1275,3.45,26.058823529411764,,,,raw,RAW_ONLY_REVIEW,True,,,BSM_008,akshare,POC,True,dual,raw/adjusted qualification mismatch
BSM,Black Stone Minerals,NYSE,2016-03-08,2016-06-06,2016-06-06,0.18,2.5125,12.958333333333336,0.18,2.5125,12.958333333333336,,,,raw,RAW_ONLY_REVIEW,True,,,BSM_008,akshare,POC,True,dual,raw/adjusted qualification mismatch
BSM,Black Stone Minerals,NYSE,2016-03-09,2016-06-07,2016-06-07,0.03,2.8925,95.41666666666667,0.03,2.8925,95.41666666666667,,,,raw,RAW_ONLY_REVIEW,True,,,BSM_008,akshare,POC,True,dual,raw/adjusted qualification mismatch
BSM,Black Stone Minerals,NYSE,2016-03-10,2016-06-08,2016-06-08,0.07,2.7625,38.464285714285715,0.07,2.7625,38.464285714285715,,,,raw,RAW_ONLY_REVIEW,True,,,BSM_008,akshare,POC,True,dual,raw/adjusted qualification mismatch
