ticker,company_name,exchange,start_date,target_end_date,end_date,start_price,end_price,return_90d,raw_start_price,raw_end_price,raw_return_90d,adjusted_start_price,adjusted_end_price,adjusted_return_90d,qualification_basis,quality_tier,needs_manual_review,market_cap_at_start,industry,episode_id,data_source,data_quality,preliminary,price_basis,notes
ASST,Strive,NASDAQ,2025-02-07,2025-05-08,2025-05-08,12.99,153.8,10.839876828329485,12.99,153.8,10.839876828329485,,,,raw,RAW_ONLY_REVIEW,True,,,ASST_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
ASST,Strive,NASDAQ,2025-02-14,2025-05-15,2025-05-15,12.23,137.4,10.234668847097302,12.23,137.4,10.234668847097302,,,,raw,RAW_ONLY_REVIEW,True,,,ASST_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
ASST,Strive,NASDAQ,2025-02-18,2025-05-19,2025-05-19,11.7,131.0,10.196581196581198,11.7,131.0,10.196581196581198,,,,raw,RAW_ONLY_REVIEW,True,,,ASST_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
ASST,Strive,NASDAQ,2025-02-19,2025-05-20,2025-05-20,12.06,154.8,11.835820895522389,12.06,154.8,11.835820895522389,,,,raw,RAW_ONLY_REVIEW,True,,,ASST_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
ASST,Strive,NASDAQ,2025-02-20,2025-05-21,2025-05-21,11.902,160.8,12.510334397580241,11.902,160.8,12.510334397580241,,,,raw,RAW_ONLY_REVIEW,True,,,ASST_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
ASST,Strive,NASDAQ,2025-02-21,2025-05-22,2025-05-22,13.146,260.2,18.79309295603225,13.146,260.2,18.79309295603225,,,,raw,RAW_ONLY_REVIEW,True,,,ASST_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
ASST,Strive,NASDAQ,2025-02-24,2025-05-25,2025-05-27,12.004,163.6,12.628790403198934,12.004,163.6,12.628790403198934,,,,raw,RAW_ONLY_REVIEW,True,,,ASST_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
ASST,Strive,NASDAQ,2025-02-25,2025-05-26,2025-05-27,12.0,163.6,12.633333333333333,12.0,163.6,12.633333333333333,,,,raw,RAW_ONLY_REVIEW,True,,,ASST_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
ASST,Strive,NASDAQ,2025-02-26,2025-05-27,2025-05-27,12.02,163.6,12.610648918469218,12.02,163.6,12.610648918469218,,,,raw,RAW_ONLY_REVIEW,True,,,ASST_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
ASST,Strive,NASDAQ,2025-02-27,2025-05-28,2025-05-28,11.03,142.8,11.946509519492295,11.03,142.8,11.946509519492295,,,,raw,RAW_ONLY_REVIEW,True,,,ASST_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
ASST,Strive,NASDAQ,2025-02-28,2025-05-29,2025-05-29,10.646,151.2,13.202517377418747,10.646,151.2,13.202517377418747,,,,raw,RAW_ONLY_REVIEW,True,,,ASST_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
ASST,Strive,NASDAQ,2025-03-03,2025-06-01,2025-06-02,10.012,140.4,13.023172193367959,10.012,140.4,13.023172193367959,,,,raw,RAW_ONLY_REVIEW,True,,,ASST_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
ASST,Strive,NASDAQ,2025-03-04,2025-06-02,2025-06-02,10.366,140.4,12.544279374879414,10.366,140.4,12.544279374879414,,,,raw,RAW_ONLY_REVIEW,True,,,ASST_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
ASST,Strive,NASDAQ,2025-03-05,2025-06-03,2025-06-03,10.288,140.0,12.608087091757387,10.288,140.0,12.608087091757387,,,,raw,RAW_ONLY_REVIEW,True,,,ASST_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
ASST,Strive,NASDAQ,2025-03-06,2025-06-04,2025-06-04,9.68,154.8,14.991735537190085,9.68,154.8,14.991735537190085,,,,raw,RAW_ONLY_REVIEW,True,,,ASST_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
ASST,Strive,NASDAQ,2025-03-07,2025-06-05,2025-06-05,10.07,138.2,12.72393247269116,10.07,138.2,12.72393247269116,,,,raw,RAW_ONLY_REVIEW,True,,,ASST_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
ASST,Strive,NASDAQ,2025-03-13,2025-06-11,2025-06-11,10.544,132.0,11.51896813353566,10.544,132.0,11.51896813353566,,,,raw,RAW_ONLY_REVIEW,True,,,ASST_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
ASST,Strive,NASDAQ,2025-03-14,2025-06-12,2025-06-12,10.5,124.6,10.866666666666665,10.5,124.6,10.866666666666665,,,,raw,RAW_ONLY_REVIEW,True,,,ASST_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
ASST,Strive,NASDAQ,2025-03-17,2025-06-15,2025-06-16,10.362,115.0,10.098243582320015,10.362,115.0,10.098243582320015,,,,raw,RAW_ONLY_REVIEW,True,,,ASST_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
ASST,Strive,NASDAQ,2025-03-18,2025-06-16,2025-06-16,10.22,115.0,10.252446183953033,10.22,115.0,10.252446183953033,,,,raw,RAW_ONLY_REVIEW,True,,,ASST_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
ASST,Strive,NASDAQ,2025-04-07,2025-07-06,2025-07-07,9.698,139.6,13.3947205609404,9.698,139.6,13.3947205609404,,,,raw,RAW_ONLY_REVIEW,True,,,ASST_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
ASST,Strive,NASDAQ,2025-04-08,2025-07-07,2025-07-07,8.718,139.6,15.012846983253038,8.718,139.6,15.012846983253038,,,,raw,RAW_ONLY_REVIEW,True,,,ASST_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
