ticker,company_name,exchange,start_date,target_end_date,end_date,start_price,end_price,return_90d,raw_start_price,raw_end_price,raw_return_90d,adjusted_start_price,adjusted_end_price,adjusted_return_90d,qualification_basis,quality_tier,needs_manual_review,market_cap_at_start,industry,episode_id,data_source,data_quality,preliminary,price_basis,notes
AEG,荷兰全球保险,NYSE,2020-03-16,2020-06-14,2020-06-15,0.076,1.2935,16.019736842105264,0.076,1.2935,16.019736842105264,,,,raw,RAW_ONLY_REVIEW,True,,,AEG_001,akshare,POC,True,dual,raw/adjusted qualification mismatch
AFG,美国金融,NYSE,2016-12-27,2017-03-27,2017-03-27,0.0425,6.155,143.8235294117647,0.0425,6.155,143.8235294117647,,,,raw,RAW_ONLY_REVIEW,True,,,AFG_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
AFG,美国金融,NYSE,2016-12-28,2017-03-28,2017-03-28,0.0025,7.165,2865.0,0.0025,7.165,2865.0,,,,raw,RAW_ONLY_REVIEW,True,,,AFG_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
AFG,美国金融,NYSE,2016-12-29,2017-03-29,2017-03-29,0.3725,6.815,17.29530201342282,0.3725,6.815,17.29530201342282,,,,raw,RAW_ONLY_REVIEW,True,,,AFG_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
AFG,美国金融,NYSE,2016-12-30,2017-03-30,2017-03-30,0.4425,8.055,17.203389830508474,0.4425,8.055,17.203389830508474,,,,raw,RAW_ONLY_REVIEW,True,,,AFG_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
AFG,美国金融,NYSE,2017-01-03,2017-04-03,2017-04-03,0.1825,7.125,38.04109589041096,0.1825,7.125,38.04109589041096,,,,raw,RAW_ONLY_REVIEW,True,,,AFG_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
AFG,美国金融,NYSE,2017-01-05,2017-04-05,2017-04-05,0.1625,6.885,41.36923076923077,0.1625,6.885,41.36923076923077,,,,raw,RAW_ONLY_REVIEW,True,,,AFG_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
AFG,美国金融,NYSE,2017-01-06,2017-04-06,2017-04-06,0.1625,7.355,44.261538461538464,0.1625,7.355,44.261538461538464,,,,raw,RAW_ONLY_REVIEW,True,,,AFG_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
AFG,美国金融,NYSE,2017-01-11,2017-04-11,2017-04-11,0.365,7.8875,20.60958904109589,0.365,7.8875,20.60958904109589,,,,raw,RAW_ONLY_REVIEW,True,,,AFG_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
AFG,美国金融,NYSE,2017-01-13,2017-04-13,2017-04-13,0.025,6.2375,248.49999999999997,0.025,6.2375,248.49999999999997,,,,raw,RAW_ONLY_REVIEW,True,,,AFG_002,akshare,POC,True,dual,raw/adjusted qualification mismatch
